Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HT_match_played,HT_current_standing,HT_past_standing,HT_goal_for,HT_goal_against,HT_goal_differnece,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_goal_for,AT_goal_against,AT_goal_differnece,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,HomeOVA,AwayOVA,HT_win_rate_against,AT_win_rate_against
1993-11-20,Swindon,Ipswich,2,2,D,14,5,,11,33,-22,0.0,14,16,,13,20,-7,0.2857142857142857,0,0,0,0,0,0,0,0,0.0,0.2,,,,
1993-11-20,Tottenham,Leeds,1,1,D,14,19,,19,15,4,0.35714285714285715,14,25,,24,17,7,0.5,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-11-20,West Ham,Oldham,2,0,H,14,16,,9,16,-7,0.2857142857142857,14,11,,10,22,-12,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1993-11-21,Newcastle,Liverpool,3,0,H,14,22,,24,15,9,0.42857142857142855,14,23,,22,12,10,0.5,0,0,0,0,0,0,0,0,0.6,0.6,,,,
1993-11-22,Chelsea,Man City,0,0,D,15,13,,11,18,-7,0.2,15,15,,15,17,-2,0.2,0,0,1,1,0,0,0,0,0.0,0.0,,,,
1993-11-23,Blackburn,Coventry,2,1,H,15,26,,20,14,6,0.4666666666666667,15,20,,16,17,-1,0.26666666666666666,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1993-11-23,Everton,Leeds,1,1,D,15,19,,17,21,-4,0.4,15,26,,25,18,7,0.4666666666666667,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-11-24,Aston Villa,Southampton,0,2,A,15,29,,18,11,7,0.5333333333333333,15,11,,16,26,-10,0.2,1,0,0,0,0,0,0,0,0.8,0.4,,,,
1993-11-24,Man United,Ipswich,0,0,D,15,40,,33,13,20,0.8666666666666667,15,17,,15,22,-7,0.26666666666666666,1,1,0,0,0,0,0,0,1.0,0.2,,,,
1993-11-24,Newcastle,Sheffield United,4,0,H,15,25,,27,15,12,0.4666666666666667,15,12,,17,24,-7,0.13333333333333333,1,0,0,0,0,0,0,0,0.6,0.0,,,,
1993-11-24,Sheffield Weds,Oldham,3,0,H,15,14,,21,24,-3,0.13333333333333333,15,11,,10,24,-14,0.13333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-11-24,Swindon,QPR,1,0,H,15,6,,13,35,-22,0.0,15,26,,28,21,7,0.5333333333333333,0,0,0,0,0,0,0,0,0.0,0.8,,,,
1993-11-24,Tottenham,Wimbledon,1,1,D,15,20,,20,16,4,0.3333333333333333,15,20,,17,22,-5,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.2,,,,
1993-11-24,West Ham,Arsenal,0,0,D,15,19,,11,16,-5,0.3333333333333333,15,26,,15,8,7,0.4666666666666667,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1993-11-27,Arsenal,Newcastle,2,1,H,16,27,,15,8,7,0.4375,16,28,,31,15,16,0.5,0,0,0,0,1,0,0,0,0.2,0.8,,,,
1993-11-27,Coventry,Man United,0,1,A,16,20,,17,19,-2,0.25,16,41,,33,13,20,0.8125,0,0,0,0,0,0,0,0,0.2,0.8,,,,
1993-11-27,Ipswich,Blackburn,1,0,H,16,18,,15,22,-7,0.25,16,29,,22,15,7,0.5,0,0,0,0,0,0,0,0,0.2,0.6,,,,
1993-11-27,Leeds,Swindon,3,0,H,16,27,,26,19,7,0.4375,16,9,,14,35,-21,0.0625,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-11-27,Man City,Sheffield Weds,1,3,A,16,16,,15,17,-2,0.1875,16,17,,24,24,0,0.1875,0,0,0,0,0,0,0,0,0.0,0.4,,,,
1993-11-27,Oldham,Norwich,2,1,H,16,11,,10,27,-17,0.125,15,27,,24,14,10,0.4666666666666667,0,0,1,0,0,0,0,0,0.2,0.4,,,,
1993-11-27,QPR,Tottenham,1,1,D,16,26,,28,22,6,0.5,16,21,,21,17,4,0.3125,0,0,0,0,0,0,0,0,0.6,0.0,,,,
1993-11-27,Sheffield United,Chelsea,1,0,H,16,12,,17,28,-11,0.125,16,14,,11,18,-7,0.1875,0,0,1,0,0,0,0,0,0.0,0.0,,,,
1993-11-27,Wimbledon,Everton,1,1,D,16,21,,18,23,-5,0.3125,16,20,,18,22,-4,0.375,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-11-28,Liverpool,Aston Villa,2,1,H,15,23,,22,15,7,0.4666666666666667,16,29,,18,13,5,0.5,0,0,0,0,0,0,0,0,0.6,0.8,,,,
1993-11-29,Southampton,West Ham,0,2,A,16,14,,18,26,-8,0.25,16,20,,11,16,-5,0.3125,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1993-12-04,Coventry,Arsenal,1,0,H,17,20,,17,20,-3,0.2352941176470588,17,30,,17,9,8,0.4705882352941176,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1993-12-04,Everton,Southampton,1,0,H,17,21,,19,23,-4,0.35294117647058826,17,14,,18,28,-10,0.2352941176470588,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1993-12-04,Ipswich,Oldham,0,0,D,17,21,,16,22,-6,0.29411764705882354,17,14,,12,28,-16,0.17647058823529413,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1993-12-04,Leeds,Man City,3,2,H,17,30,,29,19,10,0.4705882352941176,17,16,,16,20,-4,0.17647058823529413,0,0,0,0,0,0,0,0,0.4,0.0,,,0.0,0.0
1993-12-04,Man United,Norwich,2,2,D,17,44,,34,13,21,0.8235294117647058,16,27,,25,16,9,0.4375,0,0,0,0,0,0,0,0,0.8,0.2,,,1.0,0.0
1993-12-04,QPR,Aston Villa,2,2,D,17,27,,29,23,6,0.4705882352941176,17,29,,19,15,4,0.4705882352941176,0,0,0,0,0,0,0,0,0.4,0.6,,,0.0,1.0
1993-12-04,Sheffield Weds,Liverpool,3,1,H,17,20,,27,25,2,0.2352941176470588,16,26,,24,16,8,0.5,0,0,0,0,0,0,0,0,0.6,0.6,,,0.0,1.0
1993-12-04,Swindon,Sheffield United,0,0,D,17,9,,14,38,-24,0.05882352941176471,17,15,,18,28,-10,0.17647058823529413,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1993-12-04,Tottenham,Newcastle,1,2,A,17,22,,22,18,4,0.29411764705882354,17,28,,32,17,15,0.4705882352941176,0,0,0,0,0,0,0,0,0.0,0.8,,,1.0,0.0
1993-12-04,Wimbledon,West Ham,1,2,A,17,22,,19,24,-5,0.29411764705882354,17,23,,13,16,-3,0.35294117647058826,0,0,0,0,0,0,0,0,0.2,0.6,,,1.0,0.0
1993-12-05,Blackburn,Chelsea,2,0,H,17,29,,22,16,6,0.4705882352941176,17,14,,11,19,-8,0.17647058823529413,0,0,0,0,0,0,0,0,0.6,0.0,,,1.0,0.0
1993-12-06,Arsenal,Tottenham,1,1,D,18,30,,17,10,7,0.4444444444444444,18,22,,23,20,3,0.2777777777777778,0,0,0,0,0,0,0,0,0.4,0.0,,,1.0,0.0
1993-12-07,Oldham,Swindon,2,1,H,18,15,,12,28,-16,0.16666666666666666,18,10,,14,38,-24,0.05555555555555555,0,0,0,0,0,0,0,0,0.2,0.2,,,1.0,0.0
1993-12-07,Sheffield United,Man United,0,3,A,18,16,,18,28,-10,0.16666666666666666,18,45,,36,15,21,0.7777777777777778,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1993-12-08,Aston Villa,Sheffield Weds,2,2,D,18,30,,21,17,4,0.4444444444444444,18,23,,30,26,4,0.2777777777777778,0,0,0,0,1,0,0,0,0.4,0.8,,,0.0,0.0
1993-12-08,Liverpool,QPR,3,2,H,17,26,,25,19,6,0.4705882352941176,18,28,,31,25,6,0.4444444444444444,0,0,0,0,0,0,0,0,0.6,0.4,,,1.0,0.0
1993-12-08,Man City,Everton,1,0,H,18,16,,18,23,-5,0.16666666666666666,18,24,,20,23,-3,0.3888888888888889,0,0,0,0,0,0,0,0,0.0,0.2,,,0.0,1.0
1993-12-08,Southampton,Ipswich,0,1,A,18,14,,18,29,-11,0.2222222222222222,18,22,,16,22,-6,0.2777777777777778,0,0,0,0,0,0,0,0,0.4,0.2,,,0.0,1.0
1993-12-08,West Ham,Leeds,0,1,A,18,26,,15,17,-2,0.3888888888888889,18,33,,32,21,11,0.5,0,0,0,0,0,0,0,0,0.6,0.6,,,0.0,1.0
1993-12-11,Aston Villa,Wimbledon,0,1,A,19,31,,23,19,4,0.42105263157894735,18,22,,20,26,-6,0.2777777777777778,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,0.0
1993-12-11,Chelsea,Ipswich,1,1,D,18,14,,11,21,-10,0.16666666666666666,19,25,,17,22,-5,0.3157894736842105,0,0,0,0,0,0,0,0,0.0,0.4,,,0.0,1.0
1993-12-11,Liverpool,Swindon,2,2,D,18,29,,28,21,7,0.5,19,10,,15,40,-25,0.05263157894736842,0,0,0,0,0,0,0,0,0.6,0.2,,,1.0,0.0
1993-12-11,Man City,Tottenham,0,2,A,19,19,,19,23,-4,0.21052631578947367,19,23,,24,21,3,0.2631578947368421,0,0,0,0,0,0,0,0,0.2,0.0,,,0.0,1.0
1993-12-11,Newcastle,Man United,1,1,D,18,31,,34,18,16,0.5,19,48,,39,15,24,0.7894736842105263,0,0,0,0,0,0,0,0,0.8,0.6,,,0.0,0.0
1993-12-11,Oldham,Blackburn,1,2,A,19,18,,14,29,-15,0.21052631578947367,18,32,,24,16,8,0.5,0,0,0,0,0,0,0,0,0.4,0.6,,,0.0,1.0
1993-12-11,Sheffield United,Everton,0,0,D,19,16,,18,31,-13,0.15789473684210525,19,24,,20,24,-4,0.3684210526315789,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1993-12-11,Southampton,QPR,0,1,A,19,14,,18,30,-12,0.21052631578947367,19,28,,33,28,5,0.42105263157894735,0,0,1,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1993-12-11,West Ham,Coventry,3,2,H,19,26,,15,18,-3,0.3684210526315789,18,23,,18,20,-2,0.2777777777777778,0,0,0,0,0,0,0,0,0.6,0.4,,,0.0,0.0
1993-12-12,Arsenal,Sheffield Weds,1,0,H,19,31,,18,11,7,0.42105263157894735,19,24,,32,28,4,0.2631578947368421,0,0,0,0,0,0,0,0,0.4,0.6,,,1.0,0.0
1993-12-13,Norwich,Leeds,2,1,H,17,28,,27,18,9,0.4117647058823529,19,36,,33,21,12,0.5263157894736842,0,0,0,0,1,0,0,0,0.2,0.6,,,1.0,0.0
1993-12-18,Blackburn,Man City,2,0,H,19,35,,26,17,9,0.5263157894736842,20,19,,19,25,-6,0.2,0,0,0,0,0,0,0,0,0.8,0.2,,,1.0,0.0
1993-12-18,Coventry,Oldham,1,1,D,19,23,,20,23,-3,0.2631578947368421,20,18,,15,31,-16,0.2,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1993-12-18,Everton,Newcastle,0,2,A,20,25,,20,24,-4,0.35,19,32,,35,19,16,0.4736842105263158,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1993-12-18,Ipswich,Norwich,2,1,H,20,26,,18,23,-5,0.3,18,31,,29,19,10,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,,,0.0,1.0
1993-12-18,Leeds,Arsenal,2,1,H,20,36,,34,23,11,0.5,20,34,,19,11,8,0.45,0,0,0,0,0,0,0,0,0.6,0.4,,,0.0,1.0
1993-12-18,Sheffield Weds,West Ham,5,0,H,20,24,,32,29,3,0.25,20,29,,18,20,-2,0.4,0,0,0,0,0,0,0,0,0.6,0.6,,,0.0,1.0
1993-12-18,Swindon,Southampton,2,1,H,20,11,,17,42,-25,0.05,20,14,,18,31,-13,0.2,0,0,0,0,0,0,1,0,0.2,0.2,,,0.0,1.0
1993-12-18,Tottenham,Liverpool,3,3,D,20,26,,26,21,5,0.3,19,30,,30,23,7,0.4736842105263158,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1993-12-18,Wimbledon,Sheffield United,2,0,H,19,25,,21,26,-5,0.3157894736842105,20,17,,18,31,-13,0.15,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1993-12-19,Man United,Aston Villa,3,1,H,20,49,,40,16,24,0.75,20,31,,23,20,3,0.4,0,0,0,0,0,0,0,0,0.4,0.0,,,1.0,0.0
1993-12-22,Newcastle,Leeds,1,1,D,20,35,,37,19,18,0.5,21,39,,36,24,12,0.5238095238095238,0,0,0,0,0,0,0,0,0.6,0.8,,,,
1993-12-26,Man United,Blackburn,1,1,D,21,52,,43,17,26,0.7619047619047619,20,38,,28,17,11,0.55,0,0,0,0,1,0,0,0,0.6,0.8,,,,
1993-12-26,Sheffield United,Liverpool,0,0,D,21,17,,18,33,-15,0.14285714285714285,20,31,,33,26,7,0.45,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-12-26,Wimbledon,Coventry,1,2,A,20,28,,23,26,-3,0.35,20,24,,21,24,-3,0.25,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1993-12-27,Everton,Sheffield Weds,0,2,A,21,25,,20,26,-6,0.3333333333333333,21,27,,37,29,8,0.2857142857142857,0,0,0,0,0,0,0,0,0.2,0.6,,,,
1993-12-27,Ipswich,West Ham,1,1,D,21,29,,20,24,-4,0.3333333333333333,21,29,,18,25,-7,0.3809523809523809,0,0,0,0,0,0,0,0,0.6,0.6,,,,
1993-12-27,QPR,Oldham,2,0,H,20,31,,34,28,6,0.45,21,19,,16,32,-16,0.19047619047619047,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-12-27,Southampton,Chelsea,3,1,H,21,14,,19,33,-14,0.19047619047619047,19,15,,12,22,-10,0.15789473684210525,0,0,1,1,0,0,0,0,0.0,0.0,,,,
1993-12-27,Swindon,Arsenal,0,4,A,21,14,,19,43,-24,0.09523809523809523,21,34,,20,13,7,0.42857142857142855,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-12-27,Tottenham,Norwich,1,3,A,21,27,,29,24,5,0.2857142857142857,19,31,,30,21,9,0.42105263157894735,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-12-28,Chelsea,Newcastle,1,0,H,20,15,,13,25,-12,0.15,21,36,,38,20,18,0.4761904761904762,0,0,0,0,0,0,0,0,0.0,0.4,,,,
1993-12-28,Liverpool,Wimbledon,1,1,D,21,32,,33,26,7,0.42857142857142855,21,28,,24,28,-4,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-12-28,Man City,Southampton,1,1,D,21,19,,19,27,-8,0.19047619047619047,22,17,,22,34,-12,0.2272727272727273,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1993-12-28,West Ham,Tottenham,1,3,A,22,30,,19,26,-7,0.3636363636363637,22,27,,30,27,3,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1993-12-29,Arsenal,Sheffield United,3,0,H,22,37,,24,13,11,0.4545454545454545,22,18,,18,33,-15,0.13636363636363635,0,0,0,0,0,0,0,0,0.4,0.0,,,,
1993-12-29,Blackburn,Everton,2,0,H,21,39,,29,18,11,0.5238095238095238,22,25,,20,28,-8,0.3181818181818182,0,0,0,0,0,0,0,0,0.6,0.2,,,,
1993-12-29,Leeds,QPR,1,1,D,22,40,,37,25,12,0.5,21,34,,36,28,8,0.4761904761904762,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1993-12-29,Norwich,Aston Villa,1,2,A,20,34,,33,22,11,0.45,21,31,,24,23,1,0.3809523809523809,0,0,0,0,0,0,0,0,0.4,0.0,,,,
1993-12-29,Oldham,Man United,2,5,A,22,19,,16,34,-18,0.18181818181818185,22,53,,44,18,26,0.7272727272727273,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1993-12-29,Sheffield Weds,Swindon,3,3,D,22,30,,39,29,10,0.3181818181818182,22,14,,19,47,-28,0.09090909090909093,0,0,0,0,0,0,0,0,0.6,0.2,,,,
1994-01-01,Aston Villa,Blackburn,0,1,A,22,34,,26,24,2,0.4090909090909091,22,42,,31,18,13,0.5454545454545454,0,0,0,0,0,0,0,0,0.2,0.8,,,,
1994-01-01,Everton,West Ham,0,1,A,23,25,,20,30,-10,0.3043478260869565,23,30,,20,29,-9,0.3478260869565217,0,0,1,0,0,0,0,0,0.0,0.2,,,,
1994-01-01,Ipswich,Liverpool,1,2,A,22,30,,21,25,-4,0.3181818181818182,22,33,,34,27,7,0.4090909090909091,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1994-01-01,Man United,Leeds,0,0,D,23,56,,49,20,29,0.7391304347826086,23,41,,38,26,12,0.4782608695652174,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1994-01-01,Newcastle,Man City,2,0,H,22,36,,38,21,17,0.4545454545454545,22,20,,20,28,-8,0.18181818181818185,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1994-01-01,QPR,Sheffield Weds,1,2,A,22,35,,37,29,8,0.4545454545454545,23,31,,42,32,10,0.3043478260869565,0,0,0,0,0,0,0,0,0.4,0.4,,,,
1994-01-01,Sheffield United,Oldham,2,1,H,23,18,,18,36,-18,0.13043478260869565,23,19,,18,39,-21,0.17391304347826084,0,0,0,0,0,0,0,0,0.0,0.2,,,,
1994-01-01,Southampton,Norwich,0,1,A,23,18,,23,35,-12,0.21739130434782608,21,34,,34,24,10,0.42857142857142855,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1994-01-01,Swindon,Chelsea,1,3,A,23,15,,22,50,-28,0.08695652173913042,21,18,,14,25,-11,0.19047619047619047,0,0,0,0,0,0,0,0,0.2,0.2,,,,
1994-01-01,Tottenham,Coventry,1,2,A,23,30,,33,28,5,0.3043478260869565,21,27,,23,25,-2,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,,,,
1994-01-01,Wimbledon,Arsenal,0,3,A,22,29,,25,29,-4,0.3181818181818182,23,40,,27,13,14,0.4782608695652174,0,0,0,0,0,0,0,0,0.4,0.6,,,,
1994-01-03,Arsenal,QPR,0,0,D,24,43,,30,13,17,0.5,23,35,,38,31,7,0.43478260869565216,1,0,0,0,0,0,0,0,0.8,0.4,,,,
1994-01-03,Chelsea,Everton,4,2,H,22,21,,17,26,-9,0.2272727272727273,24,25,,20,31,-11,0.2916666666666667,0,0,0,0,0,0,1,0,0.4,0.0,,,,
1994-01-03,Coventry,Swindon,1,1,D,22,30,,25,26,-1,0.3181818181818182,24,15,,23,53,-30,0.08333333333333333,0,0,0,0,0,0,0,0,0.6,0.2,,,,
1994-01-03,Sheffield Weds,Tottenham,1,0,H,24,34,,44,33,11,0.3333333333333333,24,30,,34,30,4,0.2916666666666667,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1994-01-03,West Ham,Sheffield United,0,0,D,24,33,,21,29,-8,0.375,24,21,,20,37,-17,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1994-01-04,Liverpool,Man United,3,3,D,23,36,,36,28,8,0.43478260869565216,24,57,,49,20,29,0.7083333333333334,0,0,0,0,0,0,0,0,0.2,0.4,,,,
1994-01-04,Norwich,Newcastle,1,2,A,22,37,,35,24,11,0.4545454545454545,23,39,,40,21,19,0.4782608695652174,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1994-01-15,Aston Villa,West Ham,3,1,H,23,34,,26,25,1,0.39130434782608703,25,34,,21,29,-8,0.36,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,0.0
1994-01-15,Everton,Swindon,6,2,H,25,25,,22,35,-13,0.28,25,16,,24,54,-30,0.08,0,0,1,1,0,0,0,0,0.0,0.2,,,0.0,0.0
1994-01-15,Leeds,Ipswich,0,0,D,24,42,,38,26,12,0.4583333333333333,23,30,,22,27,-5,0.3043478260869565,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1994-01-15,Man City,Arsenal,0,0,D,23,20,,20,30,-10,0.17391304347826084,25,44,,30,13,17,0.48,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,0.0
1994-01-15,Norwich,Chelsea,1,1,D,23,37,,36,26,10,0.43478260869565216,23,24,,21,28,-7,0.2608695652173913,0,0,0,0,1,0,0,0,0.4,0.6,,,1.0,0.0
1994-01-15,Oldham,Liverpool,0,3,A,24,19,,19,41,-22,0.16666666666666666,24,37,,39,31,8,0.4166666666666667,0,0,1,0,0,0,0,0,0.0,0.2,,,0.0,1.0
1994-01-15,Sheffield United,Blackburn,1,2,A,25,22,,20,37,-17,0.16,23,45,,32,18,14,0.5652173913043478,0,0,0,0,0,0,0,0,0.2,0.8,,,0.0,0.0
1994-01-15,Southampton,Coventry,1,0,H,24,18,,23,36,-13,0.2083333333333333,23,31,,26,27,-1,0.3043478260869565,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1994-01-15,Tottenham,Man United,0,1,A,25,30,,34,31,3,0.28,25,58,,52,23,29,0.68,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,1.0
1994-01-15,Wimbledon,Sheffield Weds,2,1,H,23,29,,25,32,-7,0.3043478260869565,25,37,,45,33,12,0.36,0,0,0,0,0,0,0,0,0.4,0.8,,,0.0,0.0
1994-01-16,QPR,Newcastle,1,2,A,24,36,,38,31,7,0.4166666666666667,24,42,,42,22,20,0.5,0,0,0,0,0,0,0,0,0.4,0.6,,,1.0,0.0
1994-01-22,Arsenal,Oldham,1,1,D,26,45,,30,13,17,0.4615384615384616,25,19,,19,44,-25,0.16,0,0,0,0,0,0,1,0,0.6,0.0,,,0.0,0.0
1994-01-22,Chelsea,Aston Villa,1,1,D,24,25,,22,29,-7,0.25,24,37,,29,26,3,0.4166666666666667,0,0,0,0,0,0,0,0,0.6,0.4,,,0.0,1.0
1994-01-22,Coventry,QPR,0,1,A,24,31,,26,28,-2,0.2916666666666667,25,36,,39,33,6,0.4,0,0,0,0,0,0,0,0,0.4,0.2,,,0.0,1.0
1994-01-22,Ipswich,Wimbledon,0,0,D,24,31,,22,27,-5,0.2916666666666667,24,32,,27,33,-6,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1994-01-22,Liverpool,Man City,2,1,H,25,40,,42,31,11,0.44,24,21,,20,30,-10,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.0,,,0.0,0.0
1994-01-22,Man United,Everton,1,0,H,26,61,,53,23,30,0.6923076923076923,26,28,,28,37,-9,0.3076923076923077,0,0,0,0,0,0,0,0,0.4,0.2,,,1.0,0.0
1994-01-22,Newcastle,Southampton,1,2,A,25,45,,44,23,21,0.52,25,21,,24,36,-12,0.24,1,0,0,0,0,0,0,0,0.6,0.4,,,0.0,1.0
1994-01-22,Sheffield Weds,Sheffield United,3,1,H,26,37,,46,35,11,0.3461538461538461,26,22,,21,39,-18,0.15384615384615385,0,0,0,0,0,0,0,0,0.6,0.2,,,0.0,0.0
1994-01-22,Swindon,Tottenham,2,1,H,26,16,,26,60,-34,0.07692307692307693,26,30,,34,32,2,0.2692307692307692,0,0,0,0,0,0,1,0,0.0,0.2,,,0.0,0.0
1994-01-23,Blackburn,Leeds,2,1,H,24,48,,34,19,15,0.5833333333333334,25,43,,38,26,12,0.44,1,0,0,0,0,0,0,0,0.8,0.2,,,0.0,0.0
1994-01-24,West Ham,Norwich,3,3,D,26,34,,22,32,-10,0.3461538461538461,24,38,,37,27,10,0.4166666666666667,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1994-02-02,Coventry,Ipswich,1,0,H,25,31,,26,29,-3,0.28,25,32,,22,27,-5,0.28,0,0,0,0,0,0,0,0,0.4,0.2,,,,
1994-02-05,Blackburn,Wimbledon,3,0,H,25,51,,36,20,16,0.6,25,33,,27,33,-6,0.32,1,0,0,0,0,0,0,0,0.8,0.2,,,,
1994-02-05,Everton,Chelsea,4,2,H,27,28,,28,38,-10,0.2962962962962963,25,26,,23,30,-7,0.24,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1994-02-05,Man City,Ipswich,2,1,H,25,21,,21,32,-11,0.16,26,32,,22,28,-6,0.2692307692307692,0,0,0,0,0,0,0,0,0.0,0.0,,,,
1994-02-05,Norwich,Liverpool,2,2,D,25,39,,40,30,10,0.4,26,43,,44,32,12,0.4615384615384616,0,0,0,0,0,0,0,0,0.2,0.6,,,,
1994-02-05,Oldham,Southampton,2,1,H,26,20,,20,45,-25,0.15384615384615385,26,24,,26,37,-11,0.2692307692307692,0,0,0,0,0,0,0,0,0.0,0.6,,,,
1994-02-05,QPR,Man United,2,3,A,26,39,,40,33,7,0.4230769230769231,27,64,,54,23,31,0.7037037037037037,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1994-02-05,Swindon,Coventry,3,1,H,27,19,,28,61,-33,0.1111111111111111,26,34,,27,29,-2,0.3076923076923077,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1994-02-05,Tottenham,Sheffield Weds,1,3,A,27,30,,35,34,1,0.25925925925925924,27,40,,49,36,13,0.3703703703703704,0,0,1,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1994-02-06,Aston Villa,Leeds,1,0,H,25,38,,30,27,3,0.4,26,43,,39,28,11,0.4230769230769231,0,0,0,0,0,0,0,0,0.4,0.0,,,,
1994-02-12,Aston Villa,Swindon,5,0,H,26,41,,31,27,4,0.4230769230769231,28,22,,31,62,-31,0.14285714285714285,0,0,0,0,0,0,0,0,0.6,0.4,,,1.0,0.0
1994-02-12,Everton,Ipswich,0,0,D,28,31,,32,40,-8,0.32142857142857145,27,32,,23,30,-7,0.25925925925925924,0,0,0,0,0,0,0,0,0.4,0.0,,,1.0,0.0
1994-02-12,Man City,West Ham,0,0,D,26,24,,23,33,-10,0.19230769230769232,27,35,,25,35,-10,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1994-02-12,Oldham,Chelsea,2,1,H,27,23,,22,46,-24,0.1851851851851852,26,26,,25,34,-9,0.2307692307692308,0,0,0,0,0,0,0,0,0.2,0.4,,,1.0,0.0
1994-02-12,Sheffield United,Coventry,0,0,D,27,22,,22,42,-20,0.14814814814814814,27,34,,28,32,-4,0.2962962962962963,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,0.0
1994-02-12,Tottenham,Blackburn,0,2,A,28,30,,36,37,-1,0.25,26,54,,39,20,19,0.6153846153846154,0,0,1,1,1,1,0,0,0.0,1.0,,,0.0,1.0
1994-02-12,Wimbledon,Newcastle,4,2,H,26,33,,27,36,-9,0.3076923076923077,26,45,,45,25,20,0.5,0,0,0,0,0,0,0,0,0.2,0.6,,,0.0,1.0
1994-02-13,Norwich,Arsenal,1,1,D,26,40,,42,32,10,0.38461538461538464,27,46,,31,14,17,0.4444444444444444,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1994-02-14,Southampton,Liverpool,4,2,H,27,24,,27,39,-12,0.25925925925925924,27,44,,46,34,12,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.6,,,0.0,1.0
1994-02-19,Blackburn,Newcastle,1,0,H,27,57,,41,20,21,0.6296296296296297,27,45,,47,29,18,0.4814814814814815,1,1,0,0,0,0,0,0,1.0,0.6,,,0.0,0.0
1994-02-19,Coventry,Man City,4,0,H,28,35,,28,32,-4,0.2857142857142857,27,25,,23,33,-10,0.1851851851851852,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,0.0
